ChoiceValue,LabelEn,LabelSw,RegionValue,DistrictValue,SortOrder
1925,Uwanja wa Taifa,Uwanja wa Taifa,14,89,1925
1926,Mji Mpya,Mji Mpya,14,89,1926
1927,Saba Saba,Saba Saba,14,89,1927
1928,Boma,Boma,14,89,1928
1929,Kiwanja cha Ndege,Kiwanja cha Ndege,14,89,1929
1930,Sultan Area,Sultan Area,14,89,1930
1931,Mafiga,Mafiga,14,89,1931
1932,Bigwa,Bigwa,14,89,1932
1933,Mlimani,Mlimani,14,89,1933
1934,Kingo,Kingo,14,89,1934
1935,Kichangani,Kichangani,14,89,1935
1936,Kilakala,Kilakala,14,89,1936
1937,Mji Mkuu,Mji Mkuu,14,89,1937
1938,Ifakara,Ifakara,14,90,1938
1939,Katindiuka,Katindiuka,14,90,1939
1940,Lipangalala,Lipangalala,14,90,1940
1941,Mlabani,Mlabani,14,90,1941
1942,Viwanjasitini,Viwanjasitini,14,90,1942
1943,Michenga,Michenga,14,90,1943
1944,Lumemo,Lumemo,14,90,1944
1945,Kibaoni,Kibaoni,14,90,1945
1946,Mbasa,Mbasa,14,90,1946
1947,Mkula,Mkula,14,90,1947
1948,"Mang'ula ""B""","Mang'ula ""B""",14,90,1948
1949,Mang'ula,Mang'ula,14,90,1949
1950,Kisawasawa,Kisawasawa,14,90,1950
1951,Kiberege,Kiberege,14,90,1951
1952,Signal,Signal,14,90,1952
1953,Mwaya,Mwaya,14,90,1953
1954,Kidatu,Kidatu,14,90,1954
1955,Msolwa Station,Msolwa Station,14,90,1955
1956,Sanje,Sanje,14,90,1956
1957,Chanjale,Chanjale,14,91,1957
1958,Nongwe,Nongwe,14,91,1958
1959,Mandege,Mandege,14,91,1959
1960,Chagongwe,Chagongwe,14,91,1960
1961,Kibedya,Kibedya,14,91,1961
1962,Chigela,Chigela,14,91,1962
1963,Chakwale,Chakwale,14,91,1963
1964,Madege,Madege,14,91,1964
1965,Idibo,Idibo,14,91,1965
1966,Leshata,Leshata,14,91,1966
1967,Iyogwe,Iyogwe,14,91,1967
1968,Italagwe,Italagwe,14,91,1968
1969,Rubeho,Rubeho,14,91,1969
1970,Gairo,Gairo,14,91,1970
1971,Magoweko,Magoweko,14,91,1971
1972,Mkalama,Mkalama,14,91,1972
1973,Ukwamani,Ukwamani,14,91,1973
1974,Msingisi,Msingisi,14,91,1974
1975,Chita,Chita,14,92,1975
1976,Ching'anda,Ching'anda,14,92,1976
1977,Mngeta,Mngeta,14,92,1977
1978,Mchombe,Mchombe,14,92,1978
1979,Mbingu,Mbingu,14,92,1979
1980,Igima,Igima,14,92,1980
1981,Mofu,Mofu,14,92,1981
1982,Masagati,Masagati,14,92,1982
1983,Utengule,Utengule,14,92,1983
1984,Uchindile,Uchindile,14,92,1984
1985,Mlimba,Mlimba,14,92,1985
1986,Kalengakelu,Kalengakelu,14,92,1986
1987,Kamwene,Kamwene,14,92,1987
1988,Chisano,Chisano,14,92,1988
1989,Idete,Idete,14,92,1989
1990,Namwawala,Namwawala,14,92,1990
1991,Kimamba A,Kimamba A,14,93,1991
1992,Kimamba  B,Kimamba  B,14,93,1992
1993,Rudewa,Rudewa,14,93,1993
1994,Lumbiji,Lumbiji,14,93,1994
1995,Chanzuru,Chanzuru,14,93,1995
1996,Madoto,Madoto,14,93,1996
1997,Magole,Magole,14,93,1997
1998,Mbigiri,Mbigiri,14,93,1998
1999,Dumila,Dumila,14,93,1999
2000,Kitete,Kitete,14,93,2000
2001,Msowero,Msowero,14,93,2001
2002,Mvumi,Mvumi,14,93,2002
2003,Magubike,Magubike,14,93,2003
2004,Maguha,Maguha,14,93,2004
2005,Berega,Berega,14,93,2005
2006,Mabula,Mabula,14,93,2006
2007,Mamboya,Mamboya,14,93,2007
2008,Mtumbatu,Mtumbatu,14,93,2008
2009,Kidete,Kidete,14,93,2009
2010,Lumuma,Lumuma,14,93,2010
2011,Ulaya,Ulaya,14,93,2011
2012,Mhenda,Mhenda,14,93,2012
2013,Zombo,Zombo,14,93,2013
2014,Parakuyo,Parakuyo,14,93,2014
2015,Mabwerebwere,Mabwerebwere,14,93,2015
2016,Tindiga,Tindiga,14,93,2016
2017,Masanze,Masanze,14,93,2017
2018,Kilangali,Kilangali,14,93,2018
2019,Kidodi,Kidodi,14,93,2019
2020,Ruaha,Ruaha,14,93,2020
2021,Malolo,Malolo,14,93,2021
2022,Vidunda,Vidunda,14,93,2022
2023,Kisanga,Kisanga,14,93,2023
2024,Ruhembe,Ruhembe,14,93,2024
2025,Uleling'ombe,Uleling'ombe,14,93,2025
2026,Mikumi,Mikumi,14,93,2026
2027,Magomeni,Magomeni,14,93,2027
2028,Kasiki,Kasiki,14,93,2028
2029,Mkwatani,Mkwatani,14,93,2029
2030,Mbumi,Mbumi,14,93,2030
2031,Itete,Itete,14,94,2031
2032,Njiwa,Njiwa,14,94,2032
2033,Mtimbira,Mtimbira,14,94,2033
2034,Usangule,Usangule,14,94,2034
2035,Sofi,Sofi,14,94,2035
2036,Malinyi,Malinyi,14,94,2036
2037,Igawa,Igawa,14,94,2037
2038,Biro,Biro,14,94,2038
2039,Ngoheranga,Ngoheranga,14,94,2039
2040,Kilosa Mpepo,Kilosa Mpepo,14,94,2040
2041,Mkambalani,Mkambalani,14,95,2041
2042,Mikese,Mikese,14,95,2042
2043,Gwata,Gwata,14,95,2043
2044,Ngerengere,Ngerengere,14,95,2044
2045,Matuli,Matuli,14,95,2045
2046,Kidugalo,Kidugalo,14,95,2046
2047,Mkulazi,Mkulazi,14,95,2047
2048,Tununguo,Tununguo,14,95,2048
2049,Mkuyuni,Mkuyuni,14,95,2049
2050,Kibuko,Kibuko,14,95,2050
2051,Kinole,Kinole,14,95,2051
2052,Tegetero,Tegetero,14,95,2052
2053,Kiroka,Kiroka,14,95,2053
2054,Tomondo,Tomondo,14,95,2054
2055,Kibogwa,Kibogwa,14,95,2055
2056,Mtombozi,Mtombozi,14,95,2056
2057,Lundi,Lundi,14,95,2057
2058,Kibungo,Kibungo,14,95,2058
2059,Tawa,Tawa,14,95,2059
2060,Kisemu,Kisemu,14,95,2060
2061,Konde,Konde,14,95,2061
2062,Mvuha,Mvuha,14,95,2062
2063,Selembala,Selembala,14,95,2063
2064,Kasanga,Kasanga,14,95,2064
2065,Bungu,Bungu,14,95,2065
2066,Kolero,Kolero,14,95,2066
2067,Kisaki,Kisaki,14,95,2067
2068,Singisa,Singisa,14,95,2068
2069,Bwakira Juu,Bwakira Juu,14,95,2069
2070,Bwakira Chini,Bwakira Chini,14,95,2070
2071,Mngazi,Mngazi,14,95,2071
2072,Melela,Melela,14,96,2072
2073,Mangae,Mangae,14,96,2073
2074,Mlali,Mlali,14,96,2074
2075,Homboza,Homboza,14,96,2075
2076,Mzumbe,Mzumbe,14,96,2076
2077,Lubungo,Lubungo,14,96,2077
2078,Doma,Doma,14,96,2078
2079,Msongozi,Msongozi,14,96,2079
2080,Langali,Langali,14,96,2080
2081,Mgeta,Mgeta,14,96,2081
2082,Bunduki,Bunduki,14,96,2082
2083,Kikeo,Kikeo,14,96,2083
2084,Luale,Luale,14,96,2084
2085,Tchenzema,Tchenzema,14,96,2085
2086,Nyandira,Nyandira,14,96,2086
2087,Mvomero,Mvomero,14,96,2087
2088,Dakawa,Dakawa,14,96,2088
2089,Hembeti,Hembeti,14,96,2089
2090,Mkindo,Mkindo,14,96,2090
2091,Pemba,Pemba,14,96,2091
2092,Kibati,Kibati,14,96,2092
2093,Maskati,Maskati,14,96,2093
2094,Kinda,Kinda,14,96,2094
2095,Mhonda,Mhonda,14,96,2095
2096,Kweuma,Kweuma,14,96,2096
2097,Sungaji,Sungaji,14,96,2097
2098,Mtibwa,Mtibwa,14,96,2098
2099,Diongoya,Diongoya,14,96,2099
2100,Kanga,Kanga,14,96,2100
2101,Mziha,Mziha,14,96,2101
2102,Lupiro,Lupiro,14,97,2102
2103,Milola,Milola,14,97,2103
2104,Minepa,Minepa,14,97,2104
2105,Kichangani,Kichangani,14,97,2105
2106,Iragua,Iragua,14,97,2106
2107,Vigoi,Vigoi,14,97,2107
2108,Nawenge,Nawenge,14,97,2108
2109,Msogezi,Msogezi,14,97,2109
2110,Mahenge Mjini,Mahenge Mjini,14,97,2110
2111,Mawasiliano,Mawasiliano,14,97,2111
2112,Uponera,Uponera,14,97,2112
2113,Isongo,Isongo,14,97,2113
2114,Mwaya,Mwaya,14,97,2114
2115,Lukande,Lukande,14,97,2115
2116,Mbuga,Mbuga,14,97,2116
2117,Ilonga,Ilonga,14,97,2117
2118,Ketaketa,Ketaketa,14,97,2118
2119,Chilombola,Chilombola,14,97,2119
2120,Ruaha,Ruaha,14,97,2120
2121,Sali,Sali,14,97,2121
2122,Euga,Euga,14,97,2122
2123,Mtandi,Mtandi,15,98,2123
2124,Chanikanguo,Chanikanguo,15,98,2124
2125,Nyasa,Nyasa,15,98,2125
2126,Napupa,Napupa,15,98,2126
2127,Mkuti,Mkuti,15,98,2127
2128,Migongo,Migongo,15,98,2128
2129,Mkomaindo,Mkomaindo,15,98,2129
2130,Jida,Jida,15,98,2130
2131,Marika,Marika,15,98,2131
2132,Mumbaka,Mumbaka,15,98,2132
2133,Matawale,Matawale,15,98,2133
2134,Mwenge Mtapika,Mwenge Mtapika,15,98,2134
2135,Temeke,Temeke,15,98,2135
2136,Sululu,Sululu,15,98,2136
2137,Naliendele,Naliendele,15,99,2137
2138,Ufukoni,Ufukoni,15,99,2138
2139,Magomeni,Magomeni,15,99,2139
2140,Likombe,Likombe,15,99,2140
2141,Mtawanya,Mtawanya,15,99,2141
2142,Majengo,Majengo,15,99,2142
2143,Vigaeni,Vigaeni,15,99,2143
2144,Chikongola,Chikongola,15,99,2144
2145,Tandika,Tandika,15,99,2145
2146,Rahaleo,Rahaleo,15,99,2146
2147,Shangani,Shangani,15,99,2147
2148,Reli,Reli,15,99,2148
2149,Chuno,Chuno,15,99,2149
2150,Mitengo,Mitengo,15,99,2150
2151,Kisungule,Kisungule,15,99,2151
2152,Mtonya,Mtonya,15,99,2152
2153,Magengeni,Magengeni,15,99,2153
2154,Jangwani,Jangwani,15,99,2154
2155,Nanyamba,Nanyamba,15,100,2155
2156,Dinyecha,Dinyecha,15,100,2156
2157,Nyundo,Nyundo,15,100,2157
2158,Nitekela,Nitekela,15,100,2158
2159,Mbembaleo,Mbembaleo,15,100,2159
2160,Milangominne,Milangominne,15,100,2160
2161,Mnongodi,Mnongodi,15,100,2161
2162,Namtumbuka,Namtumbuka,15,100,2162
2163,Njengwa,Njengwa,15,100,2163
2164,Mtimbwilimbwi,Mtimbwilimbwi,15,100,2164
2165,Hinju,Hinju,15,100,2165
2166,Mtiniko,Mtiniko,15,100,2166
2167,Chawi,Chawi,15,100,2167
2168,Kiromba,Kiromba,15,100,2168
2169,Kiyanga,Kiyanga,15,100,2169
2170,Kitaya,Kitaya,15,100,2170
2171,Mnima,Mnima,15,100,2171
2172,Luchingu,Luchingu,15,101,2172
2173,Nangwala,Nangwala,15,101,2173
2174,Tulindane,Tulindane,15,101,2174
2175,Mtonya,Mtonya,15,101,2175
2176,Julia,Julia,15,101,2176
2177,Namiyonga,Namiyonga,15,101,2177
2178,Mkulung'ulu,Mkulung'ulu,15,101,2178
2179,Makote,Makote,15,101,2179
2180,Mahumbika,Mahumbika,15,101,2180
2181,Makonga,Makonga,15,101,2181
2182,Mnekachi,Mnekachi,15,101,2182
2183,Nanguruwe,Nanguruwe,15,101,2183
2184,Mkunya,Mkunya,15,101,2184
2185,Mcholi I,Mcholi I,15,101,2185
2186,Mtumachi,Mtumachi,15,101,2186
2187,Mcholi II,Mcholi II,15,101,2187
2188,Lulindi,Lulindi,15,102,2188
2189,Mkululu,Mkululu,15,102,2189
2190,Namwanga,Namwanga,15,102,2190
2191,Namalenga,Namalenga,15,102,2191
2192,Mitesa,Mitesa,15,102,2192
2193,Sindano,Sindano,15,102,2193
2194,Mchauru,Mchauru,15,102,2194
2195,Mnavira,Mnavira,15,102,2195
2196,Makong’onda,Makong’onda,15,102,2196
2197,Chikiropola,Chikiropola,15,102,2197
2198,Chiungutwa,Chiungutwa,15,102,2198
2199,Mpeta,Mpeta,15,102,2199
2200,Lipumburu,Lipumburu,15,102,2200
2201,Lupaso,Lupaso,15,102,2201
2202,Mbuyuni,Mbuyuni,15,102,2202
2203,Nanjota,Nanjota,15,102,2203
2204,Mijelejele,Mijelejele,15,102,2204
2205,Mpindimbi,Mpindimbi,15,102,2205
2206,Chigugu,Chigugu,15,102,2206
2207,Chikukwe,Chikukwe,15,102,2207
2208,Chiwata,Chiwata,15,102,2208
2209,Nanganga,Nanganga,15,102,2209
2210,Nangoo,Nangoo,15,102,2210
2211,Mwena,Mwena,15,102,2211
2212,Chikundi,Chikundi,15,102,2212
2213,Ndanda,Ndanda,15,102,2213
2214,Namatutwe,Namatutwe,15,102,2214
2215,Msikisi,Msikisi,15,102,2215
2216,Namajani,Namajani,15,102,2216
2217,Mlingula,Mlingula,15,102,2217
2218,Lukuledi,Lukuledi,15,102,2218
2219,Chikunja,Chikunja,15,102,2219
2220,Chiwale,Chiwale,15,102,2220
2221,Mpanyani,Mpanyani,15,102,2221
2222,Madimba,Madimba,15,103,2222
2223,Msimbati,Msimbati,15,103,2223
2224,Msangamkuu,Msangamkuu,15,103,2224
2225,Nalingu,Nalingu,15,103,2225
2226,Ziwani,Ziwani,15,103,2226
2227,Moma,Moma,15,103,2227
2228,Mbawala,Mbawala,15,103,2228
2229,Nanguruwe,Nanguruwe,15,103,2229
2230,Mahurunga,Mahurunga,15,103,2230
2231,Tangazo,Tangazo,15,103,2231
2232,Muungano,Muungano,15,103,2232
2233,Dihimba,Dihimba,15,103,2233
2234,Lipwidi,Lipwidi,15,103,2234
2235,Mangopachanne,Mangopachanne,15,103,2235
2236,Kitere,Kitere,15,103,2236
2237,Libobe,Libobe,15,103,2237
2238,Mpapura,Mpapura,15,103,2238
2239,Ndumbwe,Ndumbwe,15,103,2239
2240,Mayanga,Mayanga,15,103,2240
2241,Mkunwa,Mkunwa,15,103,2241
2242,Naumbu,Naumbu,15,103,2242
2243,Mkonona,Mkonona,15,104,2243
2244,Nanyumbu,Nanyumbu,15,104,2244
2245,Masuguru,Masuguru,15,104,2245
2246,Likokona,Likokona,15,104,2246
2247,Michiga,Michiga,15,104,2247
2248,Lumesule,Lumesule,15,104,2248
2249,Napacho,Napacho,15,104,2249
2250,Nandete,Nandete,15,104,2250
2251,Maratani,Maratani,15,104,2251
2252,Mnanje,Mnanje,15,104,2252
2253,Mikangaula,Mikangaula,15,104,2253
2254,Kamundi,Kamundi,15,104,2254
2255,Mangaka,Mangaka,15,104,2255
2256,Kilimanihewa,Kilimanihewa,15,104,2256
2257,Chipuputa,Chipuputa,15,104,2257
2258,Sengenya,Sengenya,15,104,2258
2259,Nangomba,Nangomba,15,104,2259
2260,Mkwedu,Mkwedu,15,105,2260
2261,Makukwe,Makukwe,15,105,2261
2262,Chitekete,Chitekete,15,105,2262
2263,Nakahako,Nakahako,15,105,2263
2264,Mdimba  Mpelepele,Mdimba  Mpelepele,15,105,2264
2265,Mtunguru,Mtunguru,15,105,2265
2266,Kitangali,Kitangali,15,105,2266
2267,Maputi,Maputi,15,105,2267
2268,,,15,105,2268
2269,Chiwonga,Chiwonga,15,105,2269
2270,Nandwahi,Nandwahi,15,105,2270
2271,Mnyeu,Mnyeu,15,105,2271
2272,Mchemo,Mchemo,15,105,2272
2273,Malatu,Malatu,15,105,2273
2274,Mpwapwa,Mpwapwa,15,105,2274
2275,Muungano,Muungano,15,105,2275
2276,Mtopwa,Mtopwa,15,105,2276
2277,Chilangala,Chilangala,15,105,2277
2278,Mikumbi,Mikumbi,15,105,2278
2279,Mnyambe,Mnyambe,15,105,2279
2280,Chihangu,Chihangu,15,105,2280
2281,Mkoma II,Mkoma II,15,105,2281
2282,Nambali,Nambali,15,105,2282
2283,Mnyawa,Mnyawa,15,106,2283
2284,Mchichira,Mchichira,15,106,2284
2285,Kwanyama,Kwanyama,15,106,2285
2286,Lukokoda,Lukokoda,15,106,2286
2287,Mdimba Mnyoma,Mdimba Mnyoma,15,106,2287
2288,Mndumbwe,Mndumbwe,15,106,2288
2289,Milongodi,Milongodi,15,106,2289
2290,Mkwedu,Mkwedu,15,106,2290
2291,Kitama 1,Kitama 1,15,106,2291
2292,Miuta,Miuta,15,106,2292
2293,Mihambwe,Mihambwe,15,106,2293
2294,Mkoreha,Mkoreha,15,106,2294
2295,Michenjele,Michenjele,15,106,2295
2296,Luagala,Luagala,15,106,2296
2297,Litehu,Litehu,15,106,2297
2298,Lyenje,Lyenje,15,106,2298
2299,Nambahu,Nambahu,15,106,2299
2300,Chaume,Chaume,15,106,2300
2301,Mkonjowano,Mkonjowano,15,106,2301
2302,Ngunja,Ngunja,15,106,2302
2303,Mkwiti,Mkwiti,15,106,2303
2304,Namikupa,Namikupa,15,106,2304
2305,Naputa,Naputa,15,106,2305
2306,Maundo,Maundo,15,106,2306
2307,Nanhyanga,Nanhyanga,15,106,2307
2308,Dinduma,Dinduma,15,106,2308
2309,Chingungwe,Chingungwe,15,106,2309
2310,Mkundi,Mkundi,15,106,2310
2311,Mahuta,Mahuta,15,106,2311
2312,Chikongola,Chikongola,15,106,2312
2313,Tandahimba,Tandahimba,15,106,2313
2314,Malopokelo,Malopokelo,15,106,2314
2315,Nyakato,Nyakato,16,107,2315
2316,Mecco,Mecco,16,107,2316
2317,Buzuruga,Buzuruga,16,107,2317
2318,Nyasaka,Nyasaka,16,107,2318
2319,Ilemela,Ilemela,16,107,2319
2320,Kahama,Kahama,16,107,2320
2321,Kiseke,Kiseke,16,107,2321
2322,Sangabuye,Sangabuye,16,107,2322
2323,Kayenze,Kayenze,16,107,2323
2324,Bugogwa,Bugogwa,16,107,2324
2325,Shibula,Shibula,16,107,2325
2326,Pasiansi,Pasiansi,16,107,2326
2327,Kawekamo,Kawekamo,16,107,2327
2328,Kitangiri,Kitangiri,16,107,2328
2329,Kirumba,Kirumba,16,107,2329
2330,Nyamanoro,Nyamanoro,16,107,2330
2331,Ibungilo,Ibungilo,16,107,2331
2332,Buswelu,Buswelu,16,107,2332
2333,Nyamhongolo,Nyamhongolo,16,107,2333
2334,Mkolani,Mkolani,16,108,2334
2335,Luchelele,Luchelele,16,108,2335
2336,Buhongwa,Buhongwa,16,108,2336
2337,Lwanhima,Lwanhima,16,108,2337
2338,Butimba,Butimba,16,108,2338
2339,Nyegezi,Nyegezi,16,108,2339
2340,Mkuyuni,Mkuyuni,16,108,2340
2341,Igogo,Igogo,16,108,2341
2342,Pamba,Pamba,16,108,2342
2343,Mirongo,Mirongo,16,108,2343
2344,Isamilo,Isamilo,16,108,2344
2345,Nyamagana,Nyamagana,16,108,2345
2346,Mbugani,Mbugani,16,108,2346
2347,Mabatini,Mabatini,16,108,2347
2348,Igoma,Igoma,16,108,2348
2349,Kishili,Kishili,16,108,2349
2350,Mahina,Mahina,16,108,2350
2351,Mhandu,Mhandu,16,108,2351
2352,Kalebezo,Kalebezo,16,109,2352
2353,Nyehunge,Nyehunge,16,109,2353
2354,Kafunzo,Kafunzo,16,109,2354
2355,Iligamba,Iligamba,16,109,2355
2356,Bupandwa,Bupandwa,16,109,2356
2357,Katwe,Katwe,16,109,2357
2358,Bangwe,Bangwe,16,109,2358
2359,Maisome,Maisome,16,109,2359
2360,Nyanzenda,Nyanzenda,16,109,2360
2361,Nyakasungwa,Nyakasungwa,16,109,2361
2362,Kasisa,Kasisa,16,109,2362
2363,Nyakaliro,Nyakaliro,16,109,2363
2364,Bukokwa,Bukokwa,16,109,2364
2365,Nyakasasa,Nyakasasa,16,109,2365
2366,Buhama,Buhama,16,109,2366
2367,Lugata,Lugata,16,109,2367
2368,Bugoro,Bugoro,16,109,2368
2369,Irenza,Irenza,16,109,2369
2370,Luharanyonga,Luharanyonga,16,109,2370
2371,kazunzu,kazunzu,16,109,2371
2372,Bulyaheke,Bulyaheke,16,109,2372
2373,Nyambiti,Nyambiti,16,110,2373
2374,Mwandu,Mwandu,16,110,2374
2375,Malya,Malya,16,110,2375
2376,Mwagi,Mwagi,16,110,2376
2377,Nkalalo,Nkalalo,16,110,2377
2378,Maligisu,Maligisu,16,110,2378
2379,Iseni,Iseni,16,110,2379
2380,Bugando,Bugando,16,110,2380
2381,Lyoma,Lyoma,16,110,2381
2382,Sumve,Sumve,16,110,2382
2383,Mwabomba,Mwabomba,16,110,2383
2384,Ngulla,Ngulla,16,110,2384
2385,Mantare,Mantare,16,110,2385
2386,Walla,Walla,16,110,2386
2387,Bungulwa,Bungulwa,16,110,2387
2388,Fukalo,Fukalo,16,110,2388
2389,Bupamwa,Bupamwa,16,110,2389
2390,Mwamala,Mwamala,16,110,2390
2391,Shilembo,Shilembo,16,110,2391
2392,Mhande,Mhande,16,110,2392
2393,Kikubiji,Kikubiji,16,110,2393
2394,Hungumalwa,Hungumalwa,16,110,2394
2395,Ilula,Ilula,16,110,2395
2396,Mwakilyambiti,Mwakilyambiti,16,110,2396
2397,Ng'hundi,Ng'hundi,16,110,2397
2398,Nyamilama,Nyamilama,16,110,2398
2399,Mwankulwe,Mwankulwe,16,110,2399
2400,Mwang'halanga,Mwang'halanga,16,110,2400
2401,Igongwa,Igongwa,16,110,2401
2402,Ngudu,Ngudu,16,110,2402
2403,Kahangara,Kahangara,16,111,2403
2404,Kitongo sima,Kitongo sima,16,111,2404
2405,Mwamanga,Mwamanga,16,111,2405
2406,Nyanguge,Nyanguge,16,111,2406
2407,Kisesa,Kisesa,16,111,2407
2408,Bujora,Bujora,16,111,2408
2409,Bukandwe,Bukandwe,16,111,2409
2410,Bujashi,Bujashi,16,111,2410
2411,Lutale,Lutale,16,111,2411
2412,Kongolo,Kongolo,16,111,2412
2413,Chabula,Chabula,16,111,2413
2414,Ng'haya,Ng'haya,16,111,2414
2415,Nkungulu,Nkungulu,16,111,2415
2416,Kabila,Kabila,16,111,2416
2417,Shishani,Shishani,16,111,2417
2418,Jinjimili,Jinjimili,16,111,2418
2419,Nyigogo,Nyigogo,16,111,2419
2420,Kandawe,Kandawe,16,111,2420
2421,Sukuma,Sukuma,16,111,2421
2422,Buhumbi,Buhumbi,16,111,2422
2423,Lubugu,Lubugu,16,111,2423
2424,Mwamabanza,Mwamabanza,16,111,2424
2425,Magu Mjini,Magu Mjini,16,111,2425
2426,Itumbili,Itumbili,16,111,2426
2427,Isandula,Isandula,16,111,2427
2428,Nhundulu,Nhundulu,16,112,2428
2429,Isenengeja,Isenengeja,16,112,2429
2430,Ilujamate,Ilujamate,16,112,2430
2431,Buhunda,Buhunda,16,112,2431
2432,Mbarika,Mbarika,16,112,2432
2433,Lubili,Lubili,16,112,2433
2434,Misasi,Misasi,16,112,2434
2435,Busongo,Busongo,16,112,2435
2436,Gulumungu,Gulumungu,16,112,2436
2437,Shilalo,Shilalo,16,112,2437
2438,Buhingo,Buhingo,16,112,2438
2439,Kasololo,Kasololo,16,112,2439
2440,Kijima,Kijima,16,112,2440
2441,Sumbugu,Sumbugu,16,112,2441
2442,Misungwi,Misungwi,16,112,2442
2443,Mabuki,Mabuki,16,112,2443
2444,Koromije,Koromije,16,112,2444
2445,Mamaye,Mamaye,16,112,2445
2446,Igokelo,Igokelo,16,112,2446
2447,Mwaniko,Mwaniko,16,112,2447
2448,Mondo,Mondo,16,112,2448
2449,Kanyelele,Kanyelele,16,112,2449
2450,Usagara,Usagara,16,112,2450
2451,Fella,Fella,16,112,2451
2452,Ukiriguru,Ukiriguru,16,112,2452
2453,Bulemeji,Bulemeji,16,112,2453
2454,Idetemya,Idetemya,16,112,2454
2455,Buyagu,Buyagu,16,113,2455
2456,Kagunga,Kagunga,16,113,2456
2457,Bitoto,Bitoto,16,113,2457
2458,Igalula,Igalula,16,113,2458
2459,Ngoma,Ngoma,16,113,2459
2460,Kasungamile,Kasungamile,16,113,2460
2461,Chifunfu,Chifunfu,16,113,2461
2462,Katunguru,Katunguru,16,113,2462
2463,Kasenyi,Kasenyi,16,113,2463
2464,Nyamatongo,Nyamatongo,16,113,2464
2465,Nyamazugo,Nyamazugo,16,113,2465
2466,Nyamizeze,Nyamizeze,16,113,2466
2467,Tabaruka,Tabaruka,16,113,2467
2468,Kishinda,Kishinda,16,113,2468
2469,Busisi,Busisi,16,113,2469
2470,Kahumulo,Kahumulo,16,113,2470
2471,Nyampande,Nyampande,16,113,2471
2472,Igulumuki,Igulumuki,16,113,2472
2473,Buzilasoga,Buzilasoga,16,113,2473
2474,Sima,Sima,16,113,2474
2475,Ibisabageni,Ibisabageni,16,113,2475
2476,Nyatukara,Nyatukara,16,113,2476
2477,Mwabaluhi,Mwabaluhi,16,113,2477
2478,Nyampulukano,Nyampulukano,16,113,2478
2479,Mission,Mission,16,113,2479
2480,Ibondo,Ibondo,16,113,2480
2481,Namagondo,Namagondo,16,114,2481
2482,Bukindo,Bukindo,16,114,2482
2483,Irugwa,Irugwa,16,114,2483
2484,Mukituntu,Mukituntu,16,114,2484
2485,Murutunguru,Murutunguru,16,114,2485
2486,Kagunguli,Kagunguli,16,114,2486
2487,Nduruma,Nduruma,16,114,2487
2488,Ilangala,Ilangala,16,114,2488
2489,Kakukuru,Kakukuru,16,114,2489
2490,Bwiro,Bwiro,16,114,2490
2491,Muriti,Muriti,16,114,2491
2492,Igalla,Igalla,16,114,2492
2493,Namilembe,Namilembe,16,114,2493
2494,Bwisya,Bwisya,16,114,2494
2495,Bukiko,Bukiko,16,114,2495
2496,Bukungu,Bukungu,16,114,2496
2497,Nyamanga,Nyamanga,16,114,2497
2498,Nakatunguru,Nakatunguru,16,114,2498
2499,Kakerege,Kakerege,16,114,2499
2500,Ngoma,Ngoma,16,114,2500
2501,Bukongo,Bukongo,16,114,2501
2502,Nkilizya,Nkilizya,16,114,2502
2503,Kagera,Kagera,16,114,2503
2504,Bukanda,Bukanda,16,114,2504
2505,Nansio,Nansio,16,114,2505
2506,Makambako,Makambako,17,115,2506
2507,Maguvani,Maguvani,17,115,2507
2508,Mlowa,Mlowa,17,115,2508
2509,Mwembetogwa,Mwembetogwa,17,115,2509
2510,Majengo,Majengo,17,115,2510
2511,Lyamkena,Lyamkena,17,115,2511
2512,Mjimwema,Mjimwema,17,115,2512
2513,Kitisi,Kitisi,17,115,2513
2514,Kivavi,Kivavi,17,115,2514
2515,Kitandililo,Kitandililo,17,115,2515
2516,Mahongole,Mahongole,17,115,2516
2517,Utengule,Utengule,17,115,2517
2518,Njombe Mjini,Njombe Mjini,17,116,2518
2519,Ramadhani,Ramadhani,17,116,2519
2520,Mjimwema,Mjimwema,17,116,2520
2521,Uwemba,Uwemba,17,116,2521
2522,Kifanya,Kifanya,17,116,2522
2523,Makowo,Makowo,17,116,2523
2524,Matola,Matola,17,116,2524
2525,Yakobi,Yakobi,17,116,2525
2526,Iwungilo,Iwungilo,17,116,2526
2527,Lugenge,Lugenge,17,116,2527
2528,Ihanga,Ihanga,17,116,2528
2529,Utalingoro,Utalingoro,17,116,2529
2530,Luponde,Luponde,17,116,2530
2531,Ludewa,Ludewa,17,117,2531
2532,Luana,Luana,17,117,2532
2533,Mawengi,Mawengi,17,117,2533
2534,Ibumi,Ibumi,17,117,2534
2535,Lugarawa,Lugarawa,17,117,2535
2536,Mundindi,Mundindi,17,117,2536
2537,Mavanga,Mavanga,17,117,2537
2538,Madilu,Madilu,17,117,2538
2539,Mkongobaki,Mkongobaki,17,117,2539
2540,Ludende,Ludende,17,117,2540
2541,Milo,Milo,17,117,2541
2542,Lupanga,Lupanga,17,117,2542
2543,Mlangali,Mlangali,17,117,2543
2544,Lubonde,Lubonde,17,117,2544
2545,Madope,Madope,17,117,2545
2546,Manda,Manda,17,117,2546
2547,Masasi,Masasi,17,117,2547
